uniqueSampleKey,uniquePatientKey,molecularProfileId,sampleId,patientId,entrezGeneId,studyId,alteration
"VENHQS1PUi1BNUoxLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoxOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J1-01","TCGA-OR-A5J1",1775,"acc_tcga",2
"VENHQS1PUi1BNUoxLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoxOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J1-01","TCGA-OR-A5J1",1877,"acc_tcga",2
"VENHQS1PUi1BNUoxLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoxOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J1-01","TCGA-OR-A5J1",1632,"acc_tcga",2
"VENHQS1PUi1BNUoxLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoxOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J1-01","TCGA-OR-A5J1",10921,"acc_tcga",2
"VENHQS1PUi1BNUoxLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoxOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J1-01","TCGA-OR-A5J1",100126328,"acc_tcga",2
"VENHQS1PUi1BNUoxLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoxOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J1-01","TCGA-OR-A5J1",100500812,"acc_tcga",2
"VENHQS1PUi1BNUoxLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoxOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J1-01","TCGA-OR-A5J1",21,"acc_tcga",2
"VENHQS1PUi1BNUoxLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoxOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J1-01","TCGA-OR-A5J1",100616241,"acc_tcga",2
"VENHQS1PUi1BNUoxLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoxOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J1-01","TCGA-OR-A5J1",650655,"acc_tcga",2
"VENHQS1PUi1BNUoxLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoxOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J1-01","TCGA-OR-A5J1",899,"acc_tcga",2
"VENHQS1PUi1BNUoxLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoxOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J1-01","TCGA-OR-A5J1",80178,"acc_tcga",2
"VENHQS1PUi1BNUoxLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoxOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J1-01","TCGA-OR-A5J1",4917,"acc_tcga",2
"VENHQS1PUi1BNUoxLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoxOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J1-01","TCGA-OR-A5J1",57465,"acc_tcga",2
"VENHQS1PUi1BNUoxLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoxOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J1-01","TCGA-OR-A5J1",527,"acc_tcga",2
"VENHQS1PUi1BNUoxLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoxOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J1-01","TCGA-OR-A5J1",51005,"acc_tcga",2
"VENHQS1PUi1BNUoxLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoxOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J1-01","TCGA-OR-A5J1",752014,"acc_tcga",2
"VENHQS1PUi1BNUoxLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoxOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J1-01","TCGA-OR-A5J1",100422974,"acc_tcga",2
"VENHQS1PUi1BNUoxLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoxOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J1-01","TCGA-OR-A5J1",5170,"acc_tcga",2
"VENHQS1PUi1BNUoxLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoxOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J1-01","TCGA-OR-A5J1",1201,"acc_tcga",2
"VENHQS1PUi1BNUoxLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoxOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J1-01","TCGA-OR-A5J1",55911,"acc_tcga",2
"VENHQS1PUi1BNUoxLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoxOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J1-01","TCGA-OR-A5J1",246778,"acc_tcga",2
"VENHQS1PUi1BNUoxLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoxOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J1-01","TCGA-OR-A5J1",26471,"acc_tcga",2
"VENHQS1PUi1BNUoxLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoxOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J1-01","TCGA-OR-A5J1",112869,"acc_tcga",2
"VENHQS1PUi1BNUoxLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoxOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J1-01","TCGA-OR-A5J1",6799,"acc_tcga",2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",55966,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",100616489,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",100616421,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",261734,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",8514,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",26038,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",6146,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",388591,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",23463,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",148645,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",387509,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",390992,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",11332,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",54626,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",83715,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",100422975,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",57449,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",8718,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",79707,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",80835,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",3104,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",9903,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",148479,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",90326,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",55735,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",23261,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",9341,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",8863,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",10911,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",3604,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",11315,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",54206,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",50651,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",473,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",677843,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",2023,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",765,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",106480377,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",155184,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",6518,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",677781,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",80045,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",407040,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",9563,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",80176,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",100873279,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",84275,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",199953,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",644997,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",5293,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",22883,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",56998,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",84328,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",64802,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",106480915,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",100847055,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",116362,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",10277,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",23095,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",100422970,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",5226,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",378708,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",1325,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",1676,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",5195,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",106481089,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",54897,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",148345,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",2475,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",23421,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",84455,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",106479401,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",79469,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",5236,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",106479269,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",4919,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",148581,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",57685,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",100616338,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",55225,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",3716,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",100500854,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",205,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",9829,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",54741,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",3953,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",106480383,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",5142,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",84251,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",100422871,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",200132,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",10022,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",79819,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",57708,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",23169,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",400757,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",677814,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",149233,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",106479539,"acc_tcga",-2
"VENHQS1PUi1BNUoyLTAxOmFjY190Y2dh","VENHQS1PUi1BNUoyOmFjY190Y2dh","acc_tcga_gistic","TCGA-OR-A5J2-01","TCGA-OR-A5J2",3595,"acc_tcga",-2
